District,Bedrooms,Price (Per Annum),Property Category,Property Type,Location,Scraped_At,Source
Wuye,3,10000000.0,Apartment,Apartment,"Wuye Main, Wuye, Abuja",2026-06-01 11:09:55,NPC
Maitama,4,28000000.0,Duplex,Terraced Duplex,"Maitama Main, Maitama District, Abuja",2026-06-01 11:09:55,NPC
Garki,3,6500000.0,Apartment,Apartment,"Garki, Abuja",2026-06-01 11:09:55,NPC
Jabi,3,12000000.0,Apartment,Apartment,"Jabi Main, Jabi, Abuja",2026-06-01 11:09:55,NPC
Maitama,1,9000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:10:05,NPC
Kaura,1,2500000.0,Apartment,Apartment,"By Opp. Games Village, Kaura, Abuja",2026-06-01 11:10:05,NPC
Wuye,3,10000000.0,Apartment,Apartment,"Wuye Main, Wuye, Abuja",2026-06-01 11:10:05,NPC
Gwarinpa,4,10000000.0,Duplex,Terraced Duplex,"Gwarinpa, Abuja",2026-06-01 11:10:05,NPC
Wuse,5,25000000.0,Duplex,Terraced Duplex,"Wuse, Abuja",2026-06-01 11:10:05,NPC
Jabi,7,55000000.0,Duplex,Detached Duplex,"Jabi Main, Jabi, Abuja",2026-06-01 11:10:05,NPC
Maitama,4,25000000.0,Duplex,Terraced Duplex,"Maitama District, Abuja",2026-06-01 11:10:05,NPC
Guzape,4,70000000.0,Duplex,Detached Duplex,"Guzape District, Abuja",2026-06-01 11:10:05,NPC
Guzape,3,9000000.0,Apartment,Apartment,"Guzape District, Abuja",2026-06-01 11:10:05,NPC
Maitama,5,90000000.0,Duplex,Detached Duplex,"Maitama District, Abuja",2026-06-01 11:10:05,NPC
Gaduwa,3,6000000.0,Apartment,Apartment,"By Ebeano, Gaduwa, Abuja",2026-06-01 11:10:05,NPC
Maitama,3,47965050.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:10:05,NPC
Wuye,1,2500000.0,Apartment,Self Contain,"Yah Wahab Estate Phase 2, Wuye, Abuja",2026-06-01 11:10:05,NPC
Gwarinpa,2,3000000.0,Apartment,Apartment,"Dawaki, Gwarinpa, Abuja",2026-06-01 11:10:05,NPC
Wuse,5,25000000.0,Duplex,Terraced Duplex,"Wuse, Abuja",2026-06-01 11:10:05,NPC
Wuye,2,6000000.0,Apartment,Apartment,"Wuye Main(tarred Rd), Wuye, Abuja",2026-06-01 11:10:05,NPC
Durumi,3,8000000.0,Apartment,Apartment,"Off American International School, Durumi, Abuja",2026-06-01 11:10:05,NPC
Apo,3,10000000.0,Duplex,Semi-Detached Duplex,"Apo, Abuja",2026-06-01 11:10:05,NPC
Kubwa,1,3500000.0,Apartment,Mini Flat,"Brick City Estate Phase Ii, Kubwa, Abuja",2026-06-01 11:10:05,NPC
Maitama,1,9000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:10:13,NPC
Katampe,1,8000000.0,Apartment,Mini Flat,"Uptown Apartments, Katampe, Abuja",2026-06-01 11:10:13,NPC
Kubwa,1,4500000.0,Apartment,Mini Flat,"Brick City Estate, Kubwa, Abuja",2026-06-01 11:10:13,NPC
Karu,1,3000000.0,Apartment,Self Contain,"Works And Housing Estate, Karu, Abuja",2026-06-01 11:10:13,NPC
Kubwa,1,4500000.0,Apartment,Apartment,"Phase 3, Kubwa, Abuja",2026-06-01 11:10:13,NPC
Kubwa,1,3500000.0,Apartment,Mini Flat,"Brick City Estate, Kubwa, Abuja",2026-06-01 11:10:13,NPC
Lugbe,2,10000000.0,House,House,"Lugbe District, Abuja",2026-06-01 11:10:13,NPC
Lugbe,1,2500000.0,Apartment,Mini Flat,"Lugbe District, Abuja",2026-06-01 11:10:13,NPC
Katampe,3,11000000.0,Apartment,Apartment,"Katampe, Katampe, Abuja",2026-06-01 11:10:13,NPC
Katampe,3,7000000.0,Apartment,Apartment,"Katampe (Main), Katampe, Abuja",2026-06-01 11:10:13,NPC
Katampe,3,11000000.0,Apartment,Apartment,"Katampe, Abuja",2026-06-01 11:10:13,NPC
Mabushi,1,6000000.0,Apartment,Mini Flat,"By Capital Hub, Mabushi, Abuja",2026-06-01 11:10:13,NPC
Maitama,4,9000000.0,Duplex,Terraced Duplex,"Extension Mpape, Maitama 2, Maitama District, Abuja",2026-06-01 11:10:13,NPC
Asokoro,5,60000000.0,Duplex,Detached Duplex,"Asokoro District, Abuja",2026-06-01 11:10:13,NPC
Durumi,3,7000000.0,Apartment,Apartment,"By American International, Durumi, Abuja",2026-06-01 11:10:13,NPC
Gwarinpa,3,6000000.0,Apartment,Apartment,"News Engineering, Dawaki, Gwarinpa, Abuja",2026-06-01 11:10:13,NPC
Life Camp,4,13000000.0,Duplex,Terraced Duplex,"By Lifecamp Junction., Life Camp, Abuja",2026-06-01 11:10:13,NPC
Wuye,2,6000000.0,Apartment,Apartment,"Main, Wuye, Abuja",2026-06-01 11:10:13,NPC
Jahi,3,10000000.0,Apartment,Apartment,"By Gilmore, Jahi, Abuja",2026-06-01 11:10:13,NPC
Idu,2,3500000.0,Apartment,Apartment,"Idu Industrial, Abuja",2026-06-01 11:10:13,NPC
Asokoro,3,41112900.0,House,House,"Asokoro Main, Asokoro District, Abuja",2026-06-01 11:10:13,NPC
Kado,5,35000000.0,Apartment,Apartment,"Kado, Abuja",2026-06-01 11:10:18,NPC
Maitama,5,75000000.0,Duplex,Detached Duplex,"Maitama District, Abuja",2026-06-01 11:10:18,NPC
Gwarinpa,4,20000000.0,Duplex,Terraced Duplex,"3rd Avenue, Gwarinpa, Abuja",2026-06-01 11:10:18,NPC
Gudu,4,10000000.0,Duplex,Terraced Duplex,"Rockvale Manor Estate, After  Cedarcrest Hospital, Gudu, Abuja",2026-06-01 11:10:18,NPC
Maitama,3,15000000.0,House,House,"Foreign Affairs Qautars, Maitama District, Abuja",2026-06-01 11:10:18,NPC
Kubwa,5,3500000.0,House,House,"Arab Road, Kubwa, Abuja",2026-06-01 11:10:18,NPC
Kubwa,2,3500000.0,Apartment,Apartment,"FO1 Layout, Kubwa, Abuja",2026-06-01 11:10:18,NPC
Kubwa,2,3500000.0,Apartment,Apartment,"FO1 Layout, Kubwa, Abuja",2026-06-01 11:10:18,NPC
Kubwa,2,3500000.0,Apartment,Apartment,"Kubwa, Abuja",2026-06-01 11:10:18,NPC
Jahi,4,18000000.0,Duplex,Terraced Duplex,"Jahi, Abuja",2026-06-01 11:10:18,NPC
Apo,3,10000000.0,Duplex,Semi-Detached Duplex,"Apo, Abuja",2026-06-01 11:10:18,NPC
Gwarinpa,2,4000000.0,Apartment,Apartment,"Dawaki, Gwarinpa, Abuja",2026-06-01 11:10:18,NPC
Gwarinpa,1,3200000.0,Apartment,Apartment,"Dawaki, Gwarinpa, Abuja",2026-06-01 11:10:18,NPC
Katampe,2,4500000.0,Apartment,Apartment,"Katampe, Abuja",2026-06-01 11:10:18,NPC
Life Camp,1,1500000.0,Apartment,Self Contain,"Life Camp, Abuja",2026-06-01 11:10:24,NPC
Gwarinpa,1,3000000.0,Apartment,Apartment,"News Engineering, Dawaki, Gwarinpa, Abuja",2026-06-01 11:10:24,NPC
Gwarinpa,2,4000000.0,Apartment,Apartment,"News Engineering, Dawaki, Gwarinpa, Abuja",2026-06-01 11:10:24,NPC
Kado,4,35000000.0,Duplex,Detached Duplex,"Kado By Mfm, Mabushi, Abuja",2026-06-01 11:10:24,NPC
Kaura,3,8000000.0,Apartment,Apartment,"Kaura, Abuja",2026-06-01 11:10:24,NPC
Kaura,2,7000000.0,Apartment,Apartment,"Kaura, Abuja",2026-06-01 11:10:24,NPC
Jahi,3,10000000.0,Apartment,Apartment,"Jahi, Abuja",2026-06-01 11:10:24,NPC
Jahi,2,8000000.0,Apartment,Apartment,"Jahi, Abuja",2026-06-01 11:10:24,NPC
Jahi,3,10000000.0,Apartment,Apartment,"Jahi, Abuja",2026-06-01 11:10:24,NPC
Wuye,3,11000000.0,Apartment,Apartment,"Wuye, Abuja",2026-06-01 11:10:24,NPC
Apo,4,10000000.0,Duplex,Terraced Duplex,"Apo, Abuja",2026-06-01 11:10:24,NPC
Jahi,3,15000000.0,Apartment,Apartment,"No. 16 Oladipo, Jahi, Abuja",2026-06-01 11:10:24,NPC
Apo,3,18000000.0,Apartment,Apartment,"Oladapo Afolabi Crescent, Jahi, Abuja",2026-06-01 11:10:24,NPC
Katampe,4,40000000.0,Apartment,Apartment,"Katampe Extension, Katampe, Abuja",2026-06-01 11:10:24,NPC
Katampe,3,8000000.0,Apartment,Apartment,"Katampe (Main), Katampe, Abuja",2026-06-01 11:10:24,NPC
Galadimawa,4,8000000.0,Duplex,Terraced Duplex,"Galadimawa, Abuja",2026-06-01 11:10:24,NPC
Maitama,4,40000000.0,Duplex,Semi-Detached Duplex,"Maitama District, Abuja",2026-06-01 11:10:32,NPC
Katampe,2,13000000.0,Duplex,Terraced Duplex,"Katampe (Main), Katampe, Abuja",2026-06-01 11:10:32,NPC
Katampe,2,8000000.0,Apartment,Apartment,"Katampe (Main), Katampe, Abuja",2026-06-01 11:10:32,NPC
Katampe,3,11000000.0,Apartment,Apartment,"By Living Faith, Katampe (Main), Katampe, Abuja",2026-06-01 11:10:32,NPC
Durumi,3,6500000.0,Apartment,Apartment,"Area 1 Axis., Durumi, Abuja",2026-06-01 11:10:32,NPC
Jabi,3,30000000.0,Apartment,Apartment,"By Shoprite, Jabi, Abuja",2026-06-01 11:10:32,NPC
Gwarinpa,1,4000000.0,Apartment,Apartment,"News Engineering, Dawaki, Gwarinpa, Abuja",2026-06-01 11:10:32,NPC
Gwarinpa,1,1500000.0,Apartment,Self Contain,"News Engineering, Dawaki, Gwarinpa, Abuja",2026-06-01 11:10:32,NPC
Jabi,6,25000000.0,Duplex,Detached Duplex,"Jabi, Abuja",2026-06-01 11:10:32,NPC
Gaduwa,3,5500000.0,Apartment,Apartment,"Gaduwa, Abuja",2026-06-01 11:10:32,NPC
Gudu,3,7000000.0,Apartment,Apartment,"Gudu, Abuja",2026-06-01 11:10:32,NPC
Galadimawa,1,2500000.0,Apartment,Apartment,"Galadimawa, Abuja",2026-06-01 11:10:32,NPC
Gwarinpa,1,3000000.0,Apartment,Apartment,"Dawaki District, Dawaki, Gwarinpa, Abuja",2026-06-01 11:10:32,NPC
Apo,3,10000000.0,Duplex,Semi-Detached Duplex,"Apo, Abuja",2026-06-01 11:10:32,NPC
Gwarinpa,2,3000000.0,Apartment,Apartment,"Dawaki District, Dawaki, Gwarinpa, Abuja",2026-06-01 11:10:32,NPC
Life Camp,4,25000000.0,Duplex,Semi-Detached Duplex,"Life Camp, Abuja",2026-06-01 11:10:32,NPC
Maitama,1,6000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:10:41,NPC
Maitama,4,40000000.0,Duplex,Terraced Duplex,"Maitama District, Abuja",2026-06-01 11:10:41,NPC
Lokogoma,3,7000000.0,Apartment,Apartment,"Along Lokogoma Road, Gaduwa, Abuja",2026-06-01 11:10:41,NPC
Apo,3,10000000.0,Duplex,Semi-Detached Duplex,"By Ceder Crest Hospital, Apo, Abuja",2026-06-01 11:10:41,NPC
Gaduwa,5,12000000.0,Duplex,Detached Duplex,"Gaduwa, Abuja",2026-06-01 11:10:41,NPC
Gaduwa,4,11000000.0,Duplex,Detached Duplex,"Gaduwa, Abuja",2026-06-01 11:10:41,NPC
Lokogoma,1,2500000.0,Apartment,Mini Flat,"Lokogoma District, Abuja",2026-06-01 11:10:41,NPC
Guzape,4,3000000.0,Duplex,Terraced Duplex,"Guzape District, Abuja",2026-06-01 11:10:41,NPC
Apo,3,10000000.0,Duplex,Terraced Duplex,"Apo, Abuja",2026-06-01 11:10:41,NPC
Lugbe,4,7000000.0,Duplex,Detached Duplex,"Von Axis, Lugbe District, Abuja",2026-06-01 11:10:41,NPC
Lugbe,1,1500000.0,Apartment,Self Contain,"Von Axis, Lugbe District, Abuja",2026-06-01 11:10:41,NPC
Life Camp,4,15000000000.0,Duplex,Detached Duplex,"Life Camp, Abuja",2026-06-01 11:10:41,NPC
Jahi,3,6500000.0,Apartment,Apartment,"Jahi, Abuja",2026-06-01 11:10:41,NPC
Wuse,3,18000000.0,Apartment,Apartment,"Zone 6, Wuse, Abuja",2026-06-01 11:10:41,NPC
Wuse,2,20000000.0,Apartment,Apartment,"Wuse 2, Abuja",2026-06-01 11:10:41,NPC
Gaduwa,4,10000000.0,Duplex,Terraced Duplex,"By Gaat School, Gaduwa, Abuja",2026-06-01 11:10:41,NPC
Maitama,3,25000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:10:41,NPC
Maitama,1,9000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:10:45,NPC
Apo,3,10000000.0,Duplex,Semi-Detached Duplex,"Apo, Abuja",2026-06-01 11:10:45,NPC
Wuse,3,10000000.0,Apartment,Apartment,"Zone 6, Wuse, Abuja",2026-06-01 11:10:45,NPC
Wuse,3,40000000.0,Apartment,Apartment,"Around British Village, Wuse 2, Abuja",2026-06-01 11:10:45,NPC
Garki,3,6000000.0,Apartment,Apartment,"Area 2, Garki, Abuja",2026-06-01 11:10:45,NPC
Jabi,2,25000000.0,Apartment,Apartment,"By Shoprite, Jabi, Abuja",2026-06-01 11:10:45,NPC
Maitama,3,25000000.0,Duplex,Terraced Duplex,"Off Mississippi, Maitama District, Abuja",2026-06-01 11:10:45,NPC
Lugbe,2,7000000.0,Apartment,Apartment,"By Nut Axis, Lugbe District, Abuja",2026-06-01 11:10:45,NPC
Apo,4,9000000.0,House,House,"Apo, Abuja",2026-06-01 11:10:45,NPC
Jabi,4,20000000.0,Duplex,Terraced Duplex,"Jabi, Abuja",2026-06-01 11:10:45,NPC
Jabi,4,40000000.0,Duplex,Terraced Duplex,"Lakeview, Jabi, Abuja",2026-06-01 11:10:45,NPC
Wuye,2,25000000.0,Apartment,Apartment,"Wuye, Abuja",2026-06-01 11:10:45,NPC
Wuye,4,37000000.0,Duplex,Terraced Duplex,"Wuye, Abuja",2026-06-01 11:10:45,NPC
Apo,3,10000000.0,Duplex,Semi-Detached Duplex,"Apo, Abuja",2026-06-01 11:10:45,NPC
Guzape,2,9000000.0,Duplex,Terraced Duplex,"Guzape District, Abuja",2026-06-01 11:10:45,NPC
Mabushi,4,15000000.0,Duplex,Terraced Duplex,"Mabushi, Abuja",2026-06-01 11:10:45,NPC
Maitama,3,25000000.0,Apartment,Apartment,"Off Ibb Boulevard, Maitama District, Abuja",2026-06-01 11:10:45,NPC
Maitama,1,9000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:10:52,NPC
Maitama,3,25000000.0,Apartment,Apartment,"Aso-drive, Maitama District, Abuja",2026-06-01 11:10:52,NPC
Asokoro,4,27000000.0,Duplex,Semi-Detached Duplex,"Asokoro District, Abuja",2026-06-01 11:10:52,NPC
Kado,3,7000000.0,Apartment,Apartment,"Kado, Abuja",2026-06-01 11:10:52,NPC
Kubwa,1,1500000.0,Apartment,Mini Flat,"Kubwa, Abuja",2026-06-01 11:10:52,NPC
Durumi,3,7000000.0,Apartment,Apartment,"Durumi, Abuja",2026-06-01 11:10:52,NPC
Guzape,3,6500000.0,Apartment,Apartment,"Main, Guzape District, Abuja",2026-06-01 11:10:52,NPC
Galadimawa,1,2500000.0,Apartment,Mini Flat,"Galadimawa, Abuja",2026-06-01 11:10:52,NPC
Life Camp,3,6000000.0,Apartment,Apartment,"Life Camp, Abuja",2026-06-01 11:10:52,NPC
Guzape,4,25000000.0,Duplex,Terraced Duplex,"Guzape District, Abuja",2026-06-01 11:10:52,NPC
Utako,2,17000000.0,Apartment,Apartment,"Utako, Abuja",2026-06-01 11:10:52,NPC
Wuye,2,6500000.0,Apartment,Apartment,"Wuye, Abuja",2026-06-01 11:10:52,NPC
Katampe,6,35000000.0,Duplex,Detached Duplex,"Katampe, Abuja",2026-06-01 11:10:52,NPC
Guzape,4,17000000.0,Duplex,Terraced Duplex,"Guzape District, Abuja",2026-06-01 11:10:52,NPC
Guzape,4,15000000.0,Duplex,Terraced Duplex,"Guzape, Guzape District, Abuja",2026-06-01 11:10:52,NPC
Garki,2,6000000.0,Apartment,Apartment,"By Old Secret, Area 1, Garki, Abuja",2026-06-01 11:10:52,NPC
Life Camp,3,8500000.0,Apartment,Apartment,"Bilard Estate, Life Camp, Abuja",2026-06-01 11:10:52,NPC
Guzape,3,15000000.0,Duplex,Terraced Duplex,"Guzape, Guzape District, Abuja",2026-06-01 11:10:52,NPC
Jabi,4,16000000.0,Duplex,Terraced Duplex,"Jabi, Abuja",2026-06-01 11:10:52,NPC
Maitama,1,6000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:10:58,NPC
Maitama,1,9000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:10:58,NPC
Idu,2,4500000.0,Apartment,Apartment,"Nizamiya Hospital Axis, Idu Industrial, Abuja",2026-06-01 11:10:58,NPC
Lugbe,4,9000000.0,Duplex,Semi-Detached Duplex,"River Park Estate Cluster 3, Lugbe District, Abuja",2026-06-01 11:10:58,NPC
Guzape,4,30000000.0,Duplex,Terraced Duplex,"Guzape District, Abuja",2026-06-01 11:10:58,NPC
Jahi,3,10000000.0,Apartment,Apartment,"Jahi, Abuja",2026-06-01 11:10:58,NPC
Jabi,3,11000000.0,Duplex,Terraced Duplex,"Jabi, Abuja",2026-06-01 11:10:58,NPC
Lugbe,4,9000000.0,Duplex,Semi-Detached Duplex,"Riverpark Estate, Lugbe District, Abuja",2026-06-01 11:10:58,NPC
Kukwaba,3,14000000.0,Apartment,Apartment,"Kukwaba, Abuja",2026-06-01 11:10:58,NPC
Lugbe,1,2500000.0,Apartment,Apartment,"Lugbe District, Abuja",2026-06-01 11:10:58,NPC
Garki,3,20000000.0,Apartment,Apartment,"Garki, Abuja",2026-06-01 11:10:58,NPC
Guzape,5,25000000.0,House,House,"Guzape District, Abuja",2026-06-01 11:10:58,NPC
Asokoro,5,60000000.0,Duplex,Semi-Detached Duplex,"Asokoro District, Abuja",2026-06-01 11:10:58,NPC
Life Camp,4,15000000.0,Duplex,Detached Duplex,"Life Camp, Abuja",2026-06-01 11:10:58,NPC
Guzape,4,30000000.0,Duplex,Terraced Duplex,"Guzape District, Abuja",2026-06-01 11:10:58,NPC
Kubwa,2,4500000.0,Apartment,Apartment,"Kubwa Extension, FO1 Layout, Kubwa, Abuja",2026-06-01 11:10:58,NPC
Galadimawa,2,6000000.0,Apartment,Apartment,"Galadimawa, Abuja",2026-06-01 11:10:58,NPC
Maitama,5,50000000.0,Duplex,Detached Duplex,"Maitama District, Abuja",2026-06-01 11:10:58,NPC
Jahi,2,8000000.0,Apartment,Apartment,"Jahi, Abuja",2026-06-01 11:10:58,NPC
Jahi,3,10000000.0,Apartment,Apartment,"Jahi, Abuja",2026-06-01 11:10:58,NPC
Maitama,1,9000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:11:06,NPC
Gwarinpa,1,1000000.0,Apartment,Self Contain,"6th Avenue, Gwarinpa, Abuja",2026-06-01 11:11:06,NPC
Garki,1,7500000.0,Apartment,Mini Flat,"Garki, Abuja",2026-06-01 11:11:06,NPC
Apo,3,10000000.0,Duplex,Semi-Detached Duplex,"Apo, Abuja",2026-06-01 11:11:06,NPC
Kubwa,4,7000000.0,Apartment,Apartment,"FO1 Layout, Kubwa, Abuja",2026-06-01 11:11:06,NPC
Durumi,3,7000000.0,Apartment,Apartment,"Durumi, Abuja",2026-06-01 11:11:06,NPC
Jabi,4,20000000.0,Duplex,Terraced Duplex,"Jabi, Abuja",2026-06-01 11:11:06,NPC
Katampe,2,7000000.0,Apartment,Apartment,"Diplomatic Zone, Katampe Extension, Katampe, Abuja",2026-06-01 11:11:06,NPC
Apo,3,10000000.0,Duplex,Semi-Detached Duplex,"Apo, Abuja",2026-06-01 11:11:06,NPC
Mabushi,5,30000000.0,Duplex,Detached Duplex,"Mabushi, Abuja",2026-06-01 11:11:06,NPC
Mabushi,3,12000000.0,House,House,"Mabushi, Abuja",2026-06-01 11:11:06,NPC
Mabushi,2,8000000.0,Apartment,Apartment,"Mabushi, Abuja",2026-06-01 11:11:06,NPC
Lugbe,4,12000000.0,Duplex,Detached Duplex,"Cluster 4, River Park Estate Airport Road, Lugbe District, Abuja",2026-06-01 11:11:06,NPC
Garki,4,12000000.0,Duplex,Semi-Detached Duplex,"Garki, Abuja",2026-06-01 11:11:06,NPC
Durumi,1,4000000.0,Apartment,Apartment,"Durumi, Durumi, Abuja",2026-06-01 11:11:06,NPC
Garki,3,6000000.0,Apartment,Apartment,"Area 2, Garki, Abuja",2026-06-01 11:11:06,NPC
Jahi,3,10000000.0,Apartment,Apartment,"Gilmore, Jahi, Abuja",2026-06-01 11:11:06,NPC
Katampe,2,8000000.0,Apartment,Apartment,"Diplomatic Zone., Katampe Extension, Katampe, Abuja",2026-06-01 11:11:06,NPC
Wuye,2,26000000.0,House,House,"Wuye, Abuja",2026-06-01 11:11:06,NPC
Wuye,2,3000000.0,House,House,"Wuye, Abuja",2026-06-01 11:11:06,NPC
Maitama,1,6000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:11:14,NPC
Wuye,2,3000000.0,House,House,"Wuye, Abuja",2026-06-01 11:11:14,NPC
Guzape,5,35000000.0,Duplex,Detached Duplex,"Guzape District, Abuja",2026-06-01 11:11:14,NPC
Wuye,2,3000000.0,House,House,"Wuye, Abuja",2026-06-01 11:11:14,NPC
Maitama,3,40000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:11:14,NPC
Gui,1,600000.0,Apartment,Self Contain,"Guidna Opposite Nysc Junction Off Kubwa Express Way, Kubwa, Abuja",2026-06-01 11:11:14,NPC
Maitama,7,120000000.0,Duplex,Detached Duplex,"Maitama District, Abuja",2026-06-01 11:11:14,NPC
Jahi,5,20000000.0,Duplex,Detached Duplex,"Gillmore, Jahi, Abuja",2026-06-01 11:11:14,NPC
Durumi,5,20000000.0,Duplex,Detached Duplex,"By American International School, Durumi, Abuja",2026-06-01 11:11:14,NPC
Gaduwa,3,10000000.0,Duplex,Terraced Duplex,"Gaduwa, Abuja",2026-06-01 11:11:14,NPC
Gudu,3,7000000.0,Apartment,Apartment,"Gudu, Abuja",2026-06-01 11:11:14,NPC
Guzape,4,30000000.0,Duplex,Terraced Duplex,"Guzape District, Abuja",2026-06-01 11:11:14,NPC
Life Camp,2,4500000.0,Apartment,Apartment,"Nnpc Estate, Life Camp, Abuja",2026-06-01 11:11:14,NPC
Apo,3,10000000.0,Duplex,Terraced Duplex,"Apo, Abuja",2026-06-01 11:11:14,NPC
Katampe,4,17000000.0,Duplex,Terraced Duplex,"Katampe Extension, Katampe, Abuja",2026-06-01 11:11:14,NPC
Jabi,3,34260750.0,Apartment,Apartment,"Jabi, Abuja",2026-06-01 11:11:14,NPC
Asokoro,5,50000000.0,Duplex,Detached Duplex,"Asokoro District, Abuja",2026-06-01 11:11:14,NPC
Galadimawa,4,6000000.0,Duplex,Semi-Detached Duplex,"Kool Street, Galadimawa, Abuja",2026-06-01 11:11:14,NPC
Jahi,3,25000000.0,Apartment,Apartment,"Jahi, Abuja",2026-06-01 11:11:14,NPC
Karmo,2,4500000.0,Apartment,Apartment,"Associated Estate, Karmo, Abuja",2026-06-01 11:11:14,NPC
Mabushi,1,4000000.0,Apartment,Apartment,"Nice Location At Mabushi By Vio, Mabushi, Abuja",2026-06-01 11:11:14,NPC
Maitama,1,6000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:11:20,NPC
Apo,3,10000000.0,Duplex,Semi-Detached Duplex,"Apo, Abuja",2026-06-01 11:11:20,NPC
Apo,3,10000000.0,Duplex,Terraced Duplex,"Apo Abuja, Apo, Abuja",2026-06-01 11:11:20,NPC
Garki,9,20000000.0,Duplex,Detached Duplex,"By American School, Garki, Abuja",2026-06-01 11:11:20,NPC
Utako,1,2500000.0,Apartment,Self Contain,"By Arab( Fully Tarred), Utako, Abuja",2026-06-01 11:11:20,NPC
Guzape,4,13000000.0,House,House,"Guzape District, Abuja",2026-06-01 11:11:20,NPC
Wuse,2,7000000.0,Apartment,Apartment,"By Shafa( Fully Tarred Rd), Wuse, Abuja",2026-06-01 11:11:20,NPC
Gwarinpa,1,3000000.0,Apartment,Self Contain,"69 Road, Gwarinpa, Abuja",2026-06-01 11:11:20,NPC
Gudu,3,10000000.0,Duplex,Terraced Duplex,"By Gudu Junction, Close To Ceedercrest Hospital., Apo, Abuja",2026-06-01 11:11:20,NPC
Apo,3,10000000.0,Duplex,Semi-Detached Duplex,"By Cedar Crest, Apo, Abuja",2026-06-01 11:11:20,NPC
Apo,3,10000000.0,Duplex,Semi-Detached Duplex,"Apo, Abuja",2026-06-01 11:11:20,NPC
Gaduwa,5,12000000.0,Duplex,Detached Duplex,"Gaduwa, Abuja",2026-06-01 11:11:20,NPC
Apo,3,10000000.0,Duplex,Terraced Duplex,"Apo-dutse By Amina Court, Apo, Abuja",2026-06-01 11:11:20,NPC
Guzape,3,6500000.0,Apartment,Apartment,"Enl Estate, Guzape District, Abuja",2026-06-01 11:11:20,NPC
Guzape,1,1750000.0,Apartment,Self Contain,"Guzape District, Abuja",2026-06-01 11:11:20,NPC
Galadimawa,3,7000000.0,Bungalow,Detached Bungalow,"Galadimawa, Abuja",2026-06-01 11:11:20,NPC
Apo,1,1200000.0,Apartment,Self Contain,"Apo Primary Super Cell Estate, Apo, Abuja",2026-06-01 11:11:20,NPC
Lugbe,1,700000.0,Apartment,Self Contain,"Lugbe District, Abuja",2026-06-01 11:11:20,NPC
Apo,1,1200000.0,Apartment,Self Contain,"Super Cell Estate, Apo, Abuja",2026-06-01 11:11:20,NPC
Mabushi,5,30000000.0,Duplex,Detached Duplex,"Close To Vio, Mabushi, Abuja",2026-06-01 11:11:20,NPC
Maitama,1,6000000.0,Apartment,Apartment,"Maitama District, Abuja",2026-06-01 11:11:27,NPC
Apo,3,10000000.0,Duplex,Terraced Duplex,"Near Cedar Crest Hospital, Apo, Abuja",2026-06-01 11:11:27,NPC
Life Camp,3,6000000.0,Bungalow,Semi-detached Bungalow,"Favour Land Estate, Life Camp, Abuja",2026-06-01 11:11:27,NPC
Apo,3,10000000.0,Duplex,Terraced Duplex,"Apo, Abuja",2026-06-01 11:11:27,NPC
Galadimawa,2,4000000.0,Apartment,Apartment,"Mike Street, Galadimawa, Abuja",2026-06-01 11:11:27,NPC
Galadimawa,1,2500000.0,Apartment,Mini Flat,"Dinners Street, Galadimawa, Abuja",2026-06-01 11:11:27,NPC
Wuse,2,25000000.0,Apartment,Apartment,"Wuse, Abuja",2026-06-01 11:11:27,NPC
Kado,4,15000000.0,Duplex,Terraced Duplex,"Kado, Abuja",2026-06-01 11:11:27,NPC
Wuse,5,25000000.0,Duplex,Terraced Duplex,"Wuse Zone, Wuse, Abuja",2026-06-01 11:11:27,NPC
Life Camp,4,25000000.0,House,House,"Bilard Estate, Life Camp, Abuja",2026-06-01 11:11:27,NPC
Mabushi,3,7000000.0,Apartment,Apartment,"Mabushi, Abuja",2026-06-01 11:11:27,NPC
Jahi,3,15000000.0,Duplex,Terraced Duplex,"Gilmor, Jahi, Abuja",2026-06-01 11:11:27,NPC
Jahi,3,10000000.0,Apartment,Apartment,"Jahi, Abuja",2026-06-01 11:11:27,NPC
Galadimawa,3,9000000.0,Bungalow,Detached Bungalow,"Galadimawa, Abuja",2026-06-01 11:11:27,NPC
Wuse,5,25000000.0,Duplex,Terraced Duplex,"Wuse 2, Abuja",2026-06-01 11:11:27,NPC
Apo,2,5000000.0,Bungalow,Semi-detached Bungalow,"Centage Estate Apo Close To Cedacrest Hospital, Apo, Abuja",2026-06-01 11:11:27,NPC
